group,serum,virus,titer,titer_bound,titer_sem,n_replicates,titer_as
PooledSera,PennPreVax_PennPostVax_pool,A/AbuDhabi/6753/2023,315.3,interpolated,40.52,3,midpoint
PooledSera,PennPreVax_PennPostVax_pool,A/Bangkok/P3599/2023,332.7,interpolated,12.09,3,midpoint
PooledSera,PennPreVax_PennPostVax_pool,A/Bangkok/P3755/2023,177.8,interpolated,2.1,3,midpoint
PooledSera,PennPreVax_PennPostVax_pool,A/Bhutan/0006/2023,287.9,interpolated,18.57,3,midpoint
PooledSera,PennPreVax_PennPostVax_pool,A/Bhutan/0845/2023,352.8,interpolated,13.86,3,midpoint
PooledSera,PennPreVax_PennPostVax_pool,A/Bhutan/FLU-BTG-00988/2022,220.8,interpolated,6.935,3,midpoint
PooledSera,PennPreVax_PennPostVax_pool,A/Brisbane/429/2023,265.2,interpolated,114,3,midpoint
PooledSera,PennPreVax_PennPostVax_pool,A/Busan/1301/2023,297.5,interpolated,33.53,3,midpoint
PooledSera,PennPreVax_PennPostVax_pool,A/California/81/2023,275.2,interpolated,28.59,3,midpoint
PooledSera,PennPreVax_PennPostVax_pool,A/Cambodia/e0826360/2020,335.6,interpolated,10.96,3,midpoint
PooledSera,PennPreVax_PennPostVax_pool,A/Cambodia/e0826360/2020egg,2950,interpolated,768.7,3,midpoint
PooledSera,PennPreVax_PennPostVax_pool,A/Catalonia/2041146NS/2023,227.9,interpolated,15.84,3,midpoint
PooledSera,PennPreVax_PennPostVax_pool,A/Catalonia/NSVH102124476/2023,261.9,interpolated,13.86,3,midpoint
PooledSera,PennPreVax_PennPostVax_pool,A/Chipata/15-NIC-001/2023,331.5,interpolated,26.78,3,midpoint
PooledSera,PennPreVax_PennPostVax_pool,A/Darwin/6/2021,215.6,interpolated,3.731,3,midpoint
PooledSera,PennPreVax_PennPostVax_pool,A/Darwin/9/2021,2594,interpolated,191.3,3,midpoint
PooledSera,PennPreVax_PennPostVax_pool,A/EHIME/50/2023,342.5,interpolated,27.53,3,midpoint
PooledSera,PennPreVax_PennPostVax_pool,A/Finland/391/2023,313.4,interpolated,9.335,3,midpoint
PooledSera,PennPreVax_PennPostVax_pool,A/Finland/399/2023,204,interpolated,40.37,3,midpoint
PooledSera,PennPreVax_PennPostVax_pool,A/Georgia/40/2023,359.7,interpolated,35.67,3,midpoint
PooledSera,PennPreVax_PennPostVax_pool,A/Guangdong-Futian/1980/2023,335.3,interpolated,15.16,3,midpoint
PooledSera,PennPreVax_PennPostVax_pool,A/HongKong/2671/2019,3552,interpolated,659.8,3,midpoint
PooledSera,PennPreVax_PennPostVax_pool,A/HongKong/45/2019,517.9,interpolated,57.46,3,midpoint
PooledSera,PennPreVax_PennPostVax_pool,A/HongKong/4801/2014,943.4,interpolated,71.47,3,midpoint
PooledSera,PennPreVax_PennPostVax_pool,A/HongKong/4801/2014egg,5647,interpolated,730.3,3,midpoint
PooledSera,PennPreVax_PennPostVax_pool,A/Jeju/1047/2023,392.6,interpolated,8.358,3,midpoint
PooledSera,PennPreVax_PennPostVax_pool,A/KANAGAWA/AC2316/2023,283.6,interpolated,56.89,3,midpoint
PooledSera,PennPreVax_PennPostVax_pool,A/KANAGAWA/IC2239/2023,241.9,interpolated,7.063,3,midpoint
PooledSera,PennPreVax_PennPostVax_pool,A/Kansas/14/2017,726.8,interpolated,100.4,3,midpoint
PooledSera,PennPreVax_PennPostVax_pool,A/Krabi/THIS050/2023,334.7,interpolated,37.53,3,midpoint
PooledSera,PennPreVax_PennPostVax_pool,A/Luga/RII-11393S/2023,258.3,interpolated,12.02,3,midpoint
PooledSera,PennPreVax_PennPostVax_pool,A/Malaysia/IMR-SARI1989/2023,350.5,interpolated,38.01,3,midpoint
PooledSera,PennPreVax_PennPostVax_pool,A/Maldives/852/2023,401.6,interpolated,71.81,3,midpoint
PooledSera,PennPreVax_PennPostVax_pool,A/Massachusetts/18/2022,352.6,interpolated,14.76,3,midpoint
PooledSera,PennPreVax_PennPostVax_pool,A/Netherlands/01685/2023,325.8,interpolated,31.37,3,midpoint
