group,serum,virus,titer,titer_bound,titer_sem,n_replicates,titer_as
PooledSera,SCHPennPrePost_pool,A/Abu_Dhabi/6753/2023,379,interpolated,46.81,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Bangkok/P3599/2023,361.4,interpolated,23.54,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Bangkok/P3755/2023,317.1,interpolated,40.02,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Bhutan/0006/2023,417.9,interpolated,45.85,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Bhutan/0845/2023,355.5,interpolated,28.44,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Bhutan/FLU-BTG-00988/2022,316.7,interpolated,28.79,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Brisbane/429/2023,420,interpolated,50.21,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Busan/1301/2023,432.2,interpolated,39.88,6,midpoint
PooledSera,SCHPennPrePost_pool,A/California/81/2023,375.5,interpolated,44.94,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Cambodia/e0826360/2020,435.3,interpolated,75.91,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Cambodia/e0826360/2020_egg,3333,interpolated,205.3,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Catalonia/2041146NS/2023,326.8,interpolated,36.11,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Catalonia/NSVH102124476/2023,276.1,interpolated,24.04,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Chipata/15-NIC-001/2023,420.4,interpolated,20.23,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Darwin/6/2021,310.5,interpolated,36.93,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Darwin/9/2021,3292,interpolated,247.5,6,midpoint
PooledSera,SCHPennPrePost_pool,A/EHIME/50/2023,413.9,interpolated,38.38,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Finland/391/2023,403.7,interpolated,21.34,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Finland/399/2023,402.4,interpolated,39.62,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Georgia/40/2023,442.3,interpolated,34.88,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Guangdong-Futian/1980/2023,467,interpolated,28.16,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Hong_Kong/2671/2019,3264,interpolated,333.7,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Hong_Kong/45/2019,770.3,interpolated,46.03,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Hong_Kong/4801/2014,1187,interpolated,117.5,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Hong_Kong/4801/2014_(15/192),8554,interpolated,956.6,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Jeju/1047/2023,452.7,interpolated,30.48,6,midpoint
PooledSera,SCHPennPrePost_pool,A/KANAGAWA/AC2316/2023,403.4,interpolated,42.95,6,midpoint
PooledSera,SCHPennPrePost_pool,A/KANAGAWA/IC2239/2023,382.3,interpolated,48.36,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Kansas/14/2017,804.6,interpolated,26.29,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Krabi/THIS050/2023,342.1,interpolated,12.67,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Luga/RII-11393S/2023,358.7,interpolated,38.77,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Malaysia/IMR-SARI1989/2023,409.4,interpolated,31.97,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Maldives/852/2023,365.3,interpolated,28.41,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Massachusetts/18/2022,425.9,interpolated,18.06,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Netherlands/01685/2023,407,interpolated,29.36,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Netherlands/01693/2023,405.6,interpolated,40.29,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Netherlands/01760/2023,400.8,interpolated,40.25,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Oman/3011/2023,448.1,interpolated,22.73,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Ontario/RV00796/2023,331,interpolated,45.13,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Romania/543634/2022,485.4,interpolated,37.02,6,midpoint
PooledSera,SCHPennPrePost_pool,A/SENDAI/45/2023,433.8,interpolated,31.26,6,midpoint
PooledSera,SCHPennPrePost_pool,A/SOUTH_AFRICA/R07876/202023,416.8,interpolated,34.17,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Saint-Petersburg/RII-MH144113/2023,361,interpolated,32.24,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Samut_Songkhram/THIS061/2023,381.6,interpolated,33.28,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Saskatchewan/SKFLU317847/2023,333.5,interpolated,26.41,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Schleswig-Holstein/4/2023,458.1,interpolated,42.35,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Singapore/INFIMH-16-0019/2016,921.9,interpolated,70.24,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Singapore/INFIMH-16-0019/2016_X-307A,5170,interpolated,721,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Solwezi/13-NIC-001/2023,362.7,interpolated,56.06,6,midpoint
PooledSera,SCHPennPrePost_pool,A/SouthAfrica/PET28931/2023,433.8,interpolated,19.76,6,midpoint
PooledSera,SCHPennPrePost_pool,A/SouthSudan/631/2023,365.8,interpolated,32.57,6,midpoint
PooledSera,SCHPennPrePost_pool,A/SouthSudan/642/2023,317.2,interpolated,30.94,6,midpoint
PooledSera,SCHPennPrePost_pool,A/South_Africa/K056872/2023,360.8,interpolated,52.39,6,midpoint
PooledSera,SCHPennPrePost_pool,A/South_Africa/KO56863/2023,359.1,interpolated,27.36,6,midpoint
PooledSera,SCHPennPrePost_pool,A/South_Africa/R05384/2023,357.6,interpolated,31.15,6,midpoint
PooledSera,SCHPennPrePost_pool,A/South_Africa/R05510/2023,746.6,interpolated,37.63,6,midpoint
PooledSera,SCHPennPrePost_pool,A/South_Africa/R06240/2023,431.2,interpolated,29.01,6,midpoint
PooledSera,SCHPennPrePost_pool,A/South_Africa/R06359/2023,353.4,interpolated,43.92,6,midpoint
PooledSera,SCHPennPrePost_pool,A/South_Africa/R06477/2023,416.9,interpolated,27.74,6,midpoint
PooledSera,SCHPennPrePost_pool,A/South_Africa/R06506/2023,434,interpolated,52.75,6,midpoint
PooledSera,SCHPennPrePost_pool,A/South_Africa/R07073/2023,433.4,interpolated,30.86,6,midpoint
PooledSera,SCHPennPrePost_pool,A/South_Africa/R07188/2023,451.3,interpolated,27.23,6,midpoint
PooledSera,SCHPennPrePost_pool,A/South_Dakota/22/2023,393.9,interpolated,41.08,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Surat_Thani/P152/2023,472.9,interpolated,42.57,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Switzerland/9715293/2013,729.3,interpolated,87.15,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Switzerland/9715293/2013_NIB-88,1635,interpolated,155.5,5,midpoint
PooledSera,SCHPennPrePost_pool,A/Sydney/332/2023,414.7,interpolated,51.55,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Sydney/710/2023,347.1,interpolated,20.52,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Sydney/715/2023,486.3,interpolated,61.67,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Sydney/749/2023,441.6,interpolated,59.39,6,midpoint
PooledSera,SCHPennPrePost_pool,A/TECPAN/017FLU/2023,385.1,interpolated,28.25,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Texas/50/2012,5636,interpolated,706.9,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Texas/50/2012_X-223A_(13/252),7167,interpolated,818.2,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Thailand/8/2022,993.3,interpolated,114.4,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Townsville/68/2023,438.5,interpolated,22.59,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Victoria/1033/2023,408.4,interpolated,24.43,6,midpoint
PooledSera,SCHPennPrePost_pool,A/Wisconsin/27/2023,451.2,interpolated,75.37,6,midpoint
PooledSera,SCHPennPrePost_pool,A/YAMAGATA/98/2023,404.3,interpolated,57.42,6,midpoint
