group,serum,virus,titer,titer_bound,titer_sem,n_replicates,titer_as
PooledSera,PennPreVax_pool,A/Abu_Dhabi/6753/2023,170,interpolated,10.9,3,midpoint
PooledSera,PennPreVax_pool,A/Bangkok/P3599/2023,239.8,interpolated,13.88,3,midpoint
PooledSera,PennPreVax_pool,A/Bangkok/P3755/2023,156,interpolated,10.43,3,midpoint
PooledSera,PennPreVax_pool,A/Bhutan/0006/2023,188.7,interpolated,27.34,3,midpoint
PooledSera,PennPreVax_pool,A/Bhutan/0845/2023,247.2,interpolated,32.25,3,midpoint
PooledSera,PennPreVax_pool,A/Bhutan/FLU-BTG-00988/2022,188.2,interpolated,11.25,3,midpoint
PooledSera,PennPreVax_pool,A/Brisbane/429/2023,216.8,interpolated,19.09,3,midpoint
PooledSera,PennPreVax_pool,A/Busan/1301/2023,230.8,interpolated,24.4,3,midpoint
PooledSera,PennPreVax_pool,A/California/81/2023,251.8,interpolated,8.033,3,midpoint
PooledSera,PennPreVax_pool,A/Cambodia/e0826360/2020,248.6,interpolated,19.6,3,midpoint
PooledSera,PennPreVax_pool,A/Cambodia/e0826360/2020_egg,2237,interpolated,146.7,3,midpoint
PooledSera,PennPreVax_pool,A/Catalonia/2041146NS/2023,158.3,interpolated,14.34,3,midpoint
PooledSera,PennPreVax_pool,A/Catalonia/NSVH102124476/2023,228,interpolated,19.6,3,midpoint
PooledSera,PennPreVax_pool,A/Chipata/15-NIC-001/2023,266.9,interpolated,25.17,3,midpoint
PooledSera,PennPreVax_pool,A/Darwin/6/2021,154.5,interpolated,14.01,3,midpoint
PooledSera,PennPreVax_pool,A/Darwin/9/2021,1262,interpolated,71.72,3,midpoint
PooledSera,PennPreVax_pool,A/EHIME/50/2023,248.8,interpolated,23.35,3,midpoint
PooledSera,PennPreVax_pool,A/Finland/391/2023,220.5,interpolated,10.18,3,midpoint
PooledSera,PennPreVax_pool,A/Finland/399/2023,216.1,interpolated,16.61,3,midpoint
PooledSera,PennPreVax_pool,A/Georgia/40/2023,226.1,interpolated,23.06,3,midpoint
PooledSera,PennPreVax_pool,A/Guangdong-Futian/1980/2023,238.5,interpolated,31.81,3,midpoint
PooledSera,PennPreVax_pool,A/Hong_Kong/2671/2019,2914,interpolated,134.4,3,midpoint
PooledSera,PennPreVax_pool,A/Hong_Kong/45/2019,690.7,interpolated,13.86,3,midpoint
PooledSera,PennPreVax_pool,A/Hong_Kong/4801/2014,815.1,interpolated,118.5,3,midpoint
PooledSera,PennPreVax_pool,A/Hong_Kong/4801/2014_(15/192),6497,interpolated,470,3,midpoint
PooledSera,PennPreVax_pool,A/Jeju/1047/2023,320.9,interpolated,8.504,3,midpoint
PooledSera,PennPreVax_pool,A/KANAGAWA/AC2316/2023,273.8,interpolated,46.36,3,midpoint
PooledSera,PennPreVax_pool,A/KANAGAWA/IC2239/2023,193.3,interpolated,13.91,3,midpoint
PooledSera,PennPreVax_pool,A/Kansas/14/2017,672.9,interpolated,160,3,midpoint
PooledSera,PennPreVax_pool,A/Krabi/THIS050/2023,253.2,interpolated,17.09,3,midpoint
PooledSera,PennPreVax_pool,A/Luga/RII-11393S/2023,218,interpolated,21.69,3,midpoint
PooledSera,PennPreVax_pool,A/Malaysia/IMR-SARI1989/2023,261.9,interpolated,19.33,3,midpoint
PooledSera,PennPreVax_pool,A/Maldives/852/2023,217.1,interpolated,28.82,3,midpoint
PooledSera,PennPreVax_pool,A/Massachusetts/18/2022,240.9,interpolated,34.74,3,midpoint
PooledSera,PennPreVax_pool,A/Netherlands/01685/2023,224,interpolated,9.888,3,midpoint
