group,serum,virus,titer,titer_bound,titer_sem,n_replicates,titer_as
PooledSera,PennPostVax_pool,A/Abu_Dhabi/6753/2023,559.1,interpolated,52.98,3,midpoint
PooledSera,PennPostVax_pool,A/Bangkok/P3599/2023,599,interpolated,56.92,3,midpoint
PooledSera,PennPostVax_pool,A/Bangkok/P3755/2023,500.3,interpolated,20.39,3,midpoint
PooledSera,PennPostVax_pool,A/Bhutan/0006/2023,599.3,interpolated,53.84,3,midpoint
PooledSera,PennPostVax_pool,A/Bhutan/0845/2023,644.3,interpolated,123.1,3,midpoint
PooledSera,PennPostVax_pool,A/Bhutan/FLU-BTG-00988/2022,460.2,interpolated,35.48,3,midpoint
PooledSera,PennPostVax_pool,A/Brisbane/429/2023,423.4,interpolated,60.91,3,midpoint
PooledSera,PennPostVax_pool,A/Busan/1301/2023,585.4,interpolated,57.52,3,midpoint
PooledSera,PennPostVax_pool,A/California/81/2023,651.1,interpolated,28.62,3,midpoint
PooledSera,PennPostVax_pool,A/Cambodia/e0826360/2020,421.5,interpolated,82,3,midpoint
PooledSera,PennPostVax_pool,A/Cambodia/e0826360/2020_egg,4929,interpolated,429.7,3,midpoint
PooledSera,PennPostVax_pool,A/Catalonia/2041146NS/2023,478,interpolated,11.37,3,midpoint
PooledSera,PennPostVax_pool,A/Catalonia/NSVH102124476/2023,461.9,interpolated,48.09,3,midpoint
PooledSera,PennPostVax_pool,A/Chipata/15-NIC-001/2023,579.7,interpolated,36.18,3,midpoint
PooledSera,PennPostVax_pool,A/Darwin/6/2021,588.4,interpolated,44.94,3,midpoint
PooledSera,PennPostVax_pool,A/Darwin/9/2021,4891,interpolated,473.2,3,midpoint
PooledSera,PennPostVax_pool,A/EHIME/50/2023,639.7,interpolated,35.38,3,midpoint
PooledSera,PennPostVax_pool,A/Finland/391/2023,496.1,interpolated,42.16,3,midpoint
PooledSera,PennPostVax_pool,A/Finland/399/2023,609.7,interpolated,28.43,3,midpoint
PooledSera,PennPostVax_pool,A/Georgia/40/2023,544.9,interpolated,27.29,3,midpoint
PooledSera,PennPostVax_pool,A/Guangdong-Futian/1980/2023,641.7,interpolated,40.3,3,midpoint
PooledSera,PennPostVax_pool,A/Hong_Kong/2671/2019,4986,interpolated,466.7,3,midpoint
PooledSera,PennPostVax_pool,A/Hong_Kong/45/2019,1059,interpolated,27.87,3,midpoint
PooledSera,PennPostVax_pool,A/Hong_Kong/4801/2014,1241,interpolated,103.3,3,midpoint
PooledSera,PennPostVax_pool,A/Hong_Kong/4801/2014_(15/192),9586,interpolated,671.4,3,midpoint
PooledSera,PennPostVax_pool,A/Jeju/1047/2023,609.4,interpolated,22.93,3,midpoint
PooledSera,PennPostVax_pool,A/KANAGAWA/AC2316/2023,520.8,interpolated,47.91,3,midpoint
PooledSera,PennPostVax_pool,A/KANAGAWA/IC2239/2023,607.3,interpolated,49.31,3,midpoint
PooledSera,PennPostVax_pool,A/Kansas/14/2017,1088,interpolated,233.9,3,midpoint
PooledSera,PennPostVax_pool,A/Krabi/THIS050/2023,482,interpolated,25.34,3,midpoint
PooledSera,PennPostVax_pool,A/Luga/RII-11393S/2023,575.8,interpolated,46.22,3,midpoint
PooledSera,PennPostVax_pool,A/Malaysia/IMR-SARI1989/2023,633.1,interpolated,59.73,3,midpoint
PooledSera,PennPostVax_pool,A/Maldives/852/2023,628.1,interpolated,52.04,3,midpoint
PooledSera,PennPostVax_pool,A/Massachusetts/18/2022,497.5,interpolated,25.18,3,midpoint
PooledSera,PennPostVax_pool,A/Netherlands/01685/2023,588.1,interpolated,15.42,3,midpoint
PooledSera,PennPostVax_pool,A/Netherlands/01693/2023,529.3,interpolated,70.62,3,midpoint
PooledSera,PennPostVax_pool,A/Netherlands/01760/2023,673.8,interpolated,2.263,3,midpoint
PooledSera,PennPostVax_pool,A/Oman/3011/2023,564.6,interpolated,37.55,3,midpoint
PooledSera,PennPostVax_pool,A/Ontario/RV00796/2023,541.8,interpolated,50.36,3,midpoint
PooledSera,PennPostVax_pool,A/Romania/543634/2022,675.8,interpolated,35.9,3,midpoint
PooledSera,PennPostVax_pool,A/SENDAI/45/2023,551.3,interpolated,22.77,3,midpoint
PooledSera,PennPostVax_pool,A/SOUTH_AFRICA/R07876/2023,605.3,interpolated,8.812,3,midpoint
PooledSera,PennPostVax_pool,A/Saint-Petersburg/RII-MH144112/2023,476.3,interpolated,44.32,3,midpoint
PooledSera,PennPostVax_pool,A/Samut_Songkhram/THIS061/2023,521.3,interpolated,19.96,3,midpoint
PooledSera,PennPostVax_pool,A/Saskatchewan/SKFLU317847/2023,483.3,interpolated,10.64,3,midpoint
PooledSera,PennPostVax_pool,A/Schleswig-Holstein/4/2023,677,interpolated,16.73,3,midpoint
PooledSera,PennPostVax_pool,A/Singapore/INFIMH-16-0019/2016,1171,interpolated,91.29,3,midpoint
PooledSera,PennPostVax_pool,A/Singapore/INFIMH-16-0019/2016_X-307A,6270,interpolated,614.1,3,midpoint
PooledSera,PennPostVax_pool,A/Solwezi/13-NIC-001/2023,541.4,interpolated,42.37,3,midpoint
PooledSera,PennPostVax_pool,A/SouthAfrica/PET28931/2023,561.4,interpolated,29.96,3,midpoint
PooledSera,PennPostVax_pool,A/SouthSudan/631/2023,547.5,interpolated,48.38,3,midpoint
PooledSera,PennPostVax_pool,A/SouthSudan/642/2023,404.6,interpolated,22.19,3,midpoint
PooledSera,PennPostVax_pool,A/South_Africa/K056863/2023,614.6,interpolated,63.75,3,midpoint
PooledSera,PennPostVax_pool,A/South_Africa/K056872/2023,599.6,interpolated,124.3,3,midpoint
PooledSera,PennPostVax_pool,A/South_Africa/R05384/2023,559.2,interpolated,55.97,3,midpoint
PooledSera,PennPostVax_pool,A/South_Africa/R05510/2023,829.2,interpolated,36.48,3,midpoint
PooledSera,PennPostVax_pool,A/South_Africa/R06240/2023,505.4,interpolated,65.91,3,midpoint
PooledSera,PennPostVax_pool,A/South_Africa/R06359/2023,462.8,interpolated,18.11,3,midpoint
PooledSera,PennPostVax_pool,A/South_Africa/R06477/2023,583.1,interpolated,79.2,3,midpoint
PooledSera,PennPostVax_pool,A/South_Africa/R06506/2023,648.5,interpolated,26.62,3,midpoint
PooledSera,PennPostVax_pool,A/South_Africa/R07073/2023,609.7,interpolated,11.4,3,midpoint
PooledSera,PennPostVax_pool,A/South_Africa/R07188/2023,584.9,interpolated,81.64,3,midpoint
PooledSera,PennPostVax_pool,A/South_Dakota/22/2023,524.5,interpolated,63.34,3,midpoint
PooledSera,PennPostVax_pool,A/Surat_Thani/P152/2023,640.9,interpolated,19.29,3,midpoint
PooledSera,PennPostVax_pool,A/Switzerland/9715293/2013,768.9,interpolated,73.82,3,midpoint
PooledSera,PennPostVax_pool,A/Switzerland/9715293/2013_NIB-88,2379,interpolated,377.4,3,midpoint
PooledSera,PennPostVax_pool,A/Sydney/332/2023,614.9,interpolated,43.63,3,midpoint
PooledSera,PennPostVax_pool,A/Sydney/710/2023,532.2,interpolated,57.87,3,midpoint
PooledSera,PennPostVax_pool,A/Sydney/715/2023,553.9,interpolated,27.3,3,midpoint
PooledSera,PennPostVax_pool,A/Sydney/749/2023,676.8,interpolated,49.47,3,midpoint
PooledSera,PennPostVax_pool,A/TECPAN/017FLU/2023,464.5,interpolated,78.56,3,midpoint
PooledSera,PennPostVax_pool,A/Texas/50/2012,9109,interpolated,1890,3,midpoint
PooledSera,PennPostVax_pool,A/Texas/50/2012_X-223A_(13/252),8407,interpolated,520.4,3,midpoint
PooledSera,PennPostVax_pool,A/Thailand/8/2022,1075,interpolated,164.2,3,midpoint
PooledSera,PennPostVax_pool,A/Townsville/68/2023,625.2,interpolated,34.07,3,midpoint
PooledSera,PennPostVax_pool,A/Victoria/1033/2023,608.4,interpolated,87.99,3,midpoint
