group,serum,virus,titer,titer_bound,titer_sem,n_replicates,titer_as
PooledSera,SCH_pool,A/Abu_Dhabi/6753/2023,612.3,interpolated,84.92,3,midpoint
PooledSera,SCH_pool,A/Bangkok/P3599/2023,619.3,interpolated,34.46,3,midpoint
PooledSera,SCH_pool,A/Bangkok/P3755/2023,526.8,interpolated,2.646,3,midpoint
PooledSera,SCH_pool,A/Bhutan/0006/2023,716.5,interpolated,50.4,3,midpoint
PooledSera,SCH_pool,A/Bhutan/0845/2023,493.3,interpolated,25.69,3,midpoint
PooledSera,SCH_pool,A/Bhutan/FLU-BTG-00988/2022,473.5,interpolated,21.26,3,midpoint
PooledSera,SCH_pool,A/Brisbane/429/2023,643.4,interpolated,38.55,3,midpoint
PooledSera,SCH_pool,A/Busan/1301/2023,798.3,interpolated,32.28,3,midpoint
PooledSera,SCH_pool,A/California/81/2023,577.2,interpolated,15.82,3,midpoint
PooledSera,SCH_pool,A/Cambodia/e0826360/2020,905,interpolated,88.57,3,midpoint
PooledSera,SCH_pool,A/Cambodia/e0826360/2020_egg,3113,interpolated,97.1,3,midpoint
PooledSera,SCH_pool,A/Catalonia/2041146NS/2023,613.2,interpolated,33.21,3,midpoint
PooledSera,SCH_pool,A/Catalonia/NSVH102124476/2023,400.6,interpolated,24.64,3,midpoint
PooledSera,SCH_pool,A/Chipata/15-NIC-001/2023,603,interpolated,43.05,3,midpoint
PooledSera,SCH_pool,A/Darwin/6/2021,692.4,interpolated,74,3,midpoint
PooledSera,SCH_pool,A/Darwin/9/2021,3898,interpolated,601.3,3,midpoint
PooledSera,SCH_pool,A/EHIME/50/2023,485.6,interpolated,23.54,3,midpoint
PooledSera,SCH_pool,A/Finland/391/2023,628,interpolated,21.73,3,midpoint
PooledSera,SCH_pool,A/Finland/399/2023,718.1,interpolated,79.92,3,midpoint
PooledSera,SCH_pool,A/Georgia/40/2023,477.5,interpolated,46.06,3,midpoint
PooledSera,SCH_pool,A/Guangdong-Futian/1980/2023,595,interpolated,71.12,3,midpoint
PooledSera,SCH_pool,A/Hong_Kong/2671/2019,3149,interpolated,171.9,3,midpoint
PooledSera,SCH_pool,A/Hong_Kong/45/2019,1490,interpolated,262,3,midpoint
